kernel_host_17506849007025892946,external_update_, 2, 59820, 60166
kernel_host_17876976960434219323,dens_, 11, 3806247, 3807597
external_update_,MAIN__, 50, 1127872575, 1127873553
kernel_host_11974978034716845838,baropg_, 11, 14024286, 14025714
surface_forcing_,MAIN__, 10, 8447438, 8448250
internal_u_,MAIN__, 9, 1263903763, 1263904852
kernel_host_2904305052371605897,lateral_viscosity_, 10, 17676488, 17677229
kernel_host_18056069231970590520,external_va_, 50, 7664432, 7669467
kernel_host_11313705801899030046,internal_u_, 9, 3141316, 3141862
kernel_host_17356059520636453398,external_ua_, 50, 6153774, 6158640
kernel_host_10227889028461526473,external_ua_, 10, 1417418, 1417929
sw_memcpy_host,external_update_, 6, 114781, 115332
sw_memcpy_host,surface_forcing_, 2, 46080, 47618
sw_memcpy_host,internal_u_, 144, 3717201, 3735632
sw_memcpy_host,adjust_uv_, 18, 493140, 501453
sw_memcpy_host,smoth_update_, 18, 1587811, 1588468
sw_memcpy_host,smoth_update1_, 18, 1530760, 1532214
sw_memcpy_host,internal_w_, 9, 706910, 711455
sw_memcpy_host,internal_update_, 60, 1078653, 1080250
sw_memcpy_host,bcond3_u_, 18, 894377, 895085
sw_memcpy_host,adjust_ufvf_, 54, 3394322, 3402709
sw_memcpy_host,internal_q_, 36, 2526986, 2534488
sw_memcpy_host,bcond6_, 18, 1594605, 1595270
sw_memcpy_host,update_initial_, 15, 797988, 800305
sw_memcpy_host,__variables_MOD_init_variables, 117, 4808396, 4811253
sw_memcpy_host,mode_interaction_, 50, 1309982, 1330594
sw_memcpy_host,read_init_, 3, 124823, 124925
sw_memcpy_host,bcond3_v_, 18, 899441, 900314
sw_memcpy_host,bcond2_va_, 150, 2710611, 2713433
sw_memcpy_host,internal_v_, 144, 3658937, 3674835
sw_memcpy_host,internal_t_, 252, 6694567, 6728084
sw_memcpy_host,baropg_, 22, 462663, 466575
sw_memcpy_host,bcond2_ua_, 150, 2758390, 2761596
sw_memcpy_host,bcond4_, 54, 4610891, 4620914
kernel_host_11078693922887474255,bcond1_, 50, 1290107, 1296690
kernel_host_11078693922887474255,bcond2_va_, 50, 1231476, 1235883
kernel_host_11078693922887474255,bcond2_ua_, 50, 1335786, 1343340
kernel_host_13095133616550115949,internal_u_, 9, 1621925, 1622666
kernel_host_13095133616550115949,internal_v_, 9, 1774183, 1774698
kernel_host_13095133616550115949,internal_t_, 18, 3357088, 3358698
kernel_host_10018654585745270947,advct_, 10, 13865672, 13866555
__config_MOD_loadconfig,__variables_MOD_init_variables, 1, 6793500, 6793513
kernel_host_14913372915240065947,internal_t_, 18, 32220661, 32221310
kernel_host_9476223794341086031,bcond6_, 18, 13280325, 13283077
main,__libc_start_main, 1, 36271674565, 36302224123
kernel_host_3118027215046091878,bottom_friction_, 1, 84116, 84602
init_fields_,MAIN__, 1, 52560, 52573
lateral_viscosity_,MAIN__, 10, 821976947, 821977255
kernel_host_940921560178879518,dens_, 11, 2432075, 2432400
kernel_host_940921560178879518,internal_q_, 9, 1996736, 1999444
kernel_host_4654656141485052332,bcond3_u_, 9, 7338141, 7338366
mpi_barrier_,__variables_MOD_init_variables, 11, 71446717, 71448759
mpi_barrier_,MAIN__, 18, 3208083185, 3208084207
mpi_barrier_,read_init_, 20, 197956162, 197957859
kernel_host_2895507310617246303,external_va_, 10, 635253, 636545
kernel_host_1711344829487799974,bcond4_, 18, 14150777, 14155572
external_ua_,MAIN__, 50, 266262052, 266263363
mpi_comm_rank_,MAIN__, 1, 1399, 1746
kernel_host_13054536613402403077,internal_q_, 9, 437170, 437519
kernel_host_8383241828137858514,internal_t_, 18, 949752, 950125
kernel_host_10908567227736662191,read_init_, 1, 206947, 207335
mpi_comm_size_,MAIN__, 1, 340, 353
kernel_host_11544715019137345953,adjust_uv_, 9, 2443741, 2444243
kernel_host_5354701768032446803,mode_interaction_, 10, 307421, 308596
kernel_host_8054816732667103883,bcond4_, 18, 14433571, 14438364
mpi_get_processor_name_,MAIN__, 1, 3873, 3895
kernel_host_18092185543702176767,internal_v_, 9, 8683155, 8684144
kernel_host_5305202362360132607,internal_q_, 9, 2650638, 2653112
MPI_Init,MAIN__, 1, 4176496219, 4176496266
kernel_host_6495952187057350598,internal_u_, 9, 1843844, 1844226
kernel_host_16025009267156524296,external_ua_, 10, 491717, 492925
kernel_host_14930920824767543618,advct_, 10, 15650137, 15651602
MPI_Irecv,external_update_, 50, 107452, 108754
MPI_Irecv,read_init_, 8, 17236, 17561
adjust_uv_,MAIN__, 9, 150229759, 150230294
kernel_host_17572185407420011884,bcond6_, 18, 3715282, 3716947
kernel_host_3362328253860953284,dens_, 33, 8640399, 8642219
kernel_host_3362328253860953284,internal_t_, 18, 4916454, 4919592
kernel_host_16474014825694923176,bcond4_, 36, 33297449, 33311553
smoth_update_,internal_q_, 9, 50922825, 50922956
MPI_Isend,external_update_, 4, 46299, 47331
MPI_Isend,internal_u_, 2181, 13689670, 13753359
MPI_Isend,external_ua_, 95, 727787, 735763
MPI_Isend,dens_, 2099, 13293831, 13336680
MPI_Isend,advave_, 86, 414313, 419296
MPI_Isend,external_va_, 91, 717450, 725331
MPI_Isend,bcond3_u_, 18, 146009, 149201
MPI_Isend,internal_q_, 90, 750396, 774990
MPI_Isend,bcond6_, 2, 28352, 29473
MPI_Isend,advct_, 140, 1089368, 1127393
MPI_Isend,MAIN__, 16856, 103277662, 103639694
MPI_Isend,read_init_, 2101, 130540160, 130654918
MPI_Isend,bcond3_v_, 9, 130584, 134979
MPI_Isend,internal_v_, 73, 570097, 578754
MPI_Isend,internal_t_, 2171, 13350288, 13410366
MPI_Isend,baropg_, 2121, 13274302, 13324478
kernel_host_6678857161791714567,internal_v_, 9, 489390, 489959
kernel_host_3056794744720896216,internal_u_, 9, 2310025, 2313375
kernel_host_3056794744720896216,internal_v_, 9, 2293672, 2295667
kernel_host_10497226412570990612,adjust_ufvf_, 18, 7594150, 7595281
MPI_Recv,internal_u_, 18, 12732447, 12733483
MPI_Recv,lateral_viscosity_, 20, 56771016, 56773291
MPI_Recv,external_ua_, 19, 3170950, 3171368
MPI_Recv,advave_, 28, 42407691, 42411075
MPI_Recv,internal_w_, 18, 7769320, 7773071
MPI_Recv,external_va_, 15, 1041074, 1041510
MPI_Recv,bcond3_u_, 18, 1357006, 1357561
MPI_Recv,internal_q_, 114, 54290902, 54300003
MPI_Recv,bcond6_, 2, 55218, 56915
MPI_Recv,advct_, 98, 36651680, 36657469
MPI_Recv,MAIN__, 64, 2147437, 2148933
MPI_Recv,bcond3_v_, 18, 13477914, 13479474
MPI_Recv,internal_v_, 18, 40667615, 40668239
MPI_Recv,external_el_, 8, 12403837, 12404172
MPI_Recv,internal_t_, 72, 139447370, 139449169
kernel_host_561946464185660303,update_initial_, 1, 230028, 230656
dens_,update_initial_, 1, 5932689, 5932702
dens_,MAIN__, 9, 44584297, 44584464
dens_,read_init_, 1, 544817089, 544817103
kernel_host_7666798020544911213,external_update_, 10, 276739, 277476
kernel_host_3801595614667731380,bcond4_, 18, 13304531, 13312818
MPI_Send,external_update_, 50, 180435, 181470
MPI_Send,read_init_, 8, 63856, 64038
kernel_host_17675233011309389831,internal_w_, 9, 5298874, 5299558
kernel_host_15379746689016184240,baropg_, 11, 5234664, 5236690
kernel_host_8976449558737060572,internal_q_, 18, 6243692, 6244740
smoth_update1_,internal_t_, 18, 10114344, 10114856
